id,place_name,category,rating,sentiment,sentiment_score,text,label
198,APA Hotel Fukuoka Tenjin West,호텔,5,긍정,0.987697542,"후쿠오카시 주오구에 위치한 「아파 호텔 후쿠오카 텐진니시」는 아카사카 지하철역에서 도보로 10분 이내 거리에 있으며, 매우 접근하기 쉬운 입지가 매력입니다. 호텔 주변에는 슈퍼마켓, 편의점, 음식점이 풍부하며, 체류 중 식사나 쇼핑에도 곤란하지 않는 매우 편리한 환경입니다. 개업으로부터 5년 정도가 경과하고 있습니다만, 설비는 새롭게 청결감이 유지되고 있어 쾌적하게 보낼 수 있습니다.…",긍정
199,Kiyonoya,료칸,2,긍정,0.795767128,식사중에 디저트가 나왔다(게다가 아이스크림)은 처음이었기 때문에 놀랐습니다. 아이스크림을 먹고 나서 다시 식사를 재개했지만 손님을 소중히 생각하지 않은 것이 전해지는 사건이었지요.,부정
200,호텔 하나게시키,료칸,2,긍정,0.830048501,paypay 사용할 수 있습니다. 외국인 투성이. 바닥은 기울어져 있습니다. 다다미는 베코베코. 대욕장은 씻는 곳 9개. 미끄럼틀 있음. 강을 따라 경치는 좋다. 환영 스위트 있다. 설명서는 한국어. Wi-Fi 있다. 방의 열쇠는 닫히기 어렵다.,부정
201,분쇼도 호텔,호텔,5,긍정,0.993459225,3월 15일부터 17일까지 2박을 했습니다. 하카타역에서 가깝고 주변이 조용하고 가격도 괜찮아서 좋았네요. 1층에 카운터와 커피숍이 같이 있고 직원들은 매우 친절했어요. 체크인 하니까 커피숍에서 쓸 수 있는 웰컴드링크 쿠폰을 주네요 ㅎㅎ 아침 조식은 특별하게 없고 1층 카페에서 커피 또는 주스 음료 한잔과 즉석으로 만든 파이 같이 생긴 계란오믈렛 빵을 하나 주네요..맛있었어요 3명이서 4인용 이층침대방을 사용했어요 방은 좀 좁은 편이었지만 샤워실과 화장실 깨끗했어요 다만 창문이 조그맣게 있는데 열리지 않아 화장실 환풍기를 켜서 환기를 시켰어요 그렇지만 다음에 또 후쿠오카에 간다면 이 호텔에서 묵을거 같네요..,긍정
202,호텔 몬토레 라 스루 후쿠오카,호텔,5,긍정,0.971968114,숙박 기간: 12월 1일 - 3일 호텔에는 기계식 주차 타워가 있지만 주차는 불가능합니다. 지하에 세븐일레븐이 있어 매우 편리합니다. 텐진 지하철역도 가까워 교통도 편리합니다.…,긍정
203,니시테츠 호텔 크룸 하카타,호텔,5,부정,0.56471324,"방으로부터의 전망이 선로&버스 대기소 뷰였기 때문에 보고 질리지 않았다. 방은 넓다. 프런트에서는 지참한 보냉제를 냉동해 주었다. 아침 식사는 일식 식사 플랜으로 하여 도미차 절임을 선택했지만, 기대했던 만큼은 아니었다. 양이 부족했다. 많이 먹고 싶다면 일본과 서양 뷔페를 선택하세요. 하카타역에서 조금 걷는다.",긍정
204,후루유 온천 온크리,료칸,2,긍정,0.900513351,"노천탕은 산간에 있어 기분이 좋다. 온천질은 옛탕과는 다른 생각이 든다. 노천탕 이외에는 가격에 맞지 않지만, 손님을 데리고 가려면 조금 고급감이 있어도 좋다. 이곳은 1층에 이탈리아 요리 레스토랑이 있다. 맛있는 ❗ 온천보다 레스토랑이 좋다. 레스토랑⭐４ ※가게의 이름이 나오지 않는다. 😨…",부정
205,후키노야,료칸,4,긍정,0.702461362,개인탕 3개중에 大방은 진짜 온천이지만 나머지 2개는 보일러로 식은 온천수를 데워서 제공하는 『가짜』였다. 그렇지만 시설등은 아주 쾌적한편.,긍정
206,라이프텐진후쿠오카,호텔,5,부정,0.824650824,"후쿠오카를 방문하시는 분들께는 하카타역에서 가깝지는 않더라도 텐진이마이즈미 지역에 숙소를 잡는 것을 우선적으로 추천합니다. 만약 이곳에 묵으신다면, 공간 활용도를 높이기 위해 발코니가 있는 객실을 예약하시는 것을 권해드립니다.",긍정
207,머큐르 후쿠오카 무나카타 리조트 & 스파,호텔,5,긍정,0.991387427,호텔내도 깨끗하게 청소되고 있어 무엇보다 직원의 대응이 몹시 좋다고 느꼈습니다.,긍정
208,호텔 마이스테이스 후쿠오카 텐진,호텔,2,부정,0.905561686,방이 너무 작아요...면도기 등 위생용품이 부족해요...,부정
209,The Luigans Spa＆Resort,호텔,1,부정,0.933720469,"요 전날 웨딩 페어에서 이용했습니다. 일생에 한 번의 결혼식이므로, 다른 결혼식장도 복수 견적을 받고 있어, 요리의 내용·접객 등 견 비교한 후에 결정하고 싶다고 참가했습니다. 하지만 여기서 끔찍한 눈을 떴다. 남성의 담당자에게 당했습니다만, 영업이 끈질기게, 예정하고 있던 시간을 대폭에 지나도, 예약만으로도 받을 수 없는가(캔슬료 5만엔 걸립니다)라고 몇번이나 말해져, 돌아갈 수 없었습니다. 밤 19시를 돌고 있었습니다. 아마 이 남자는 웨딩 페어만 참가하면 회사에 있어서는 아프기 때문에 5만엔만으로도 벌고 싶었을 것입니다. 같은 계열의 위즈더 스타일 후쿠오카의 웨딩 페어에 참가했을 때도, 여성 스탭으로부터 같은 시간을 지나도 끈질긴 영업을 했습니다. 아마도 이 회사는 그러한 매뉴얼이 되어 있다고 의심하지 않아도 됩니다. 다른 결혼식장에서 여기까지 끈질긴 곳은 없었습니다. 여기까지 끈질기면 경영 상황이나 회사의 이념 등을 의심하지 않아도 됩니다. 솔직히 시식 요리는 맛있었습니다. 맛은 짙은 것이었지만 만명 받을 것 같은 내용이라고 생각했습니다. 저녁에 온 적이 있었습니다만, 똑같이 맛있다고 생각했던 만큼, 유감이 아닙니다. 결국 다른 식장으로 결정했습니다. 이제 이쪽을 이용하는 것은 없다고 생각합니다. 그 쪽의 생각을 밀어붙이는 것 같은 영업은, 쌍방에 있어서 싫은 기분이 될 뿐이므로 그만두는 것이 좋다고 생각합니다.",부정
210,WITH THE STYLE FUKUOKA,호텔,2,긍정,0.886666119,"철판구이 쪽으로 들었습니다만, 요리의 맛은 스테이크, 야채, 마지막 마늘 라이스까지 맛있었습니다 점원의 대응은 마이치 이쪽이 서두르는 취지, 전하고 있는데 철판에서 떨어져 다음이 나올 때까지 기다린다…",부정
211,플라자호텔 프리미어,호텔,5,긍정,0.99325949,모든 게 훌륭했어요!,긍정
212,크로스라이프 하카타텐진,호텔,3,부정,0.650899529,"호불호가 갈리는 호텔입니다. 이전에 묵었던 호텔 마이스테이(텐진역 근처 지점)는 훨씬 만족스러웠는데, 이번 호텔은 훨씬 새로 지어졌습니다. 사진만 보고 기대했는데, 다락방이 있는 방은 4명이 쓰기에는 너무 작았습니다. 아마 도심 호텔은 객실 크기가 작은 것 같습니다. 그럼에도 불구하고 청결도는 괜찮았습니다. 공용 수영장이 있어서 좋았습니다.",
213,란도오 레지덴셜 호텔 후쿠오카,호텔,5,긍정,0.99413681,후쿠오카 자주가는데 여기는 가족단위로 머물기에 최고인거 같아요~ 너무 깨끗하고 스탭도 있어서 체크인아웃 편하고 근처 24시간 써니마트도 있고 하카타와 텐진 딱 중간이라 어디로도 편하게 이동가능하네요~ 길 건너에 마누커피가 있네요,긍정
214,The Luigans Spa＆Resort,호텔,3,부정,0.695827544,"몇 번이나 묵은 적이 있지만 부담없이 리조트 기분을 맛볼 수 있다고 생각한다. 최근 호텔을 새롭게 개장했는지 분위기가 바뀐 것 같다. 여기 점심 뷔페를 가족으로 이용했지만, 옛날처럼 조용히 식사를 할 수 있는 느낌이 아니었다. 웨이터가 부드럽게 큰 소리로 싸우기 때문에 이자카야라고 생각할 정도였다. 이전과 같은 고급감이 없어진 것 같다.",
215,Japanesque Hotel Fukuoka,호텔,5,긍정,0.972287178,좋은 장소였습니다.,긍정
216,호텔 몬테 에르마나 후쿠오카,호텔,2,부정,0.993053854,위치가 좋고 가격면에서 착해서 선택했는데 객실이 너무 작아요. 물론 가격이 착해서 그것도 다 이해 할 수 있는데… 에어콘이 소리가 너무 큽니다. 잘수가 없어요. 에어콘을 끄면 더워서 자기가 어렵고 켜면 에어콘 소리 때문에 잘수가 없습니다ㅠㅠ,부정
217,후쿠오카 토에이 호텔,호텔,5,긍정,0.606957972,방은 깨끗합니다. 문이 자동 잠금이 아닌 것이 곤란하다.,긍정
218,APA Hotel Hakata Ekimae 3-chome,호텔,1,부정,0.984030128,하카타 역에서 너무 멀었습니다.,부정
219,힐튼 후쿠오카 씨호크,호텔,3,부정,0.507784367,"몇 년전에 여기서 결혼식을 들고, 스탭씨의 대응의 장점을 느꼈습니다. 그 후도, 기념일 등에서 레스토랑이나 뷔페를 이용하였습니다. 이번에는 딸기의 디저트 뷔페를 이용했습니다. 스위트는 맛있었습니다 만, 회계시의 스탭의 대응이 유감이었습니다.…",
220,Hotel Grand View Fukuoka Airport,호텔,5,긍정,0.994674683,공항에서 차로 금방 갈 수 있는 거리에 있습니다. 매우 편안하고 깨끗했어요. 직원분들도 친절하고 특히 프런트 데스크의 남자분이 반갑게 맞아주셨습니다. 정말 좋은 경험이었어요!,긍정
221,비아인 하카타구치에키마에,호텔,1,긍정,0.730958462,"객실・트윈룸을 1인 이용. 버스・화장실 독립의 세탁장 첨부. 사용하기 편리. 어메니티는 최소한. 프론트 부근에서 받자. 서비스·주차장 예약제(예약 필요). 콘에 이름 기재로 장소 ​​표시. 이해하기 어렵다. 그리고 개인 정보 보호는 어떻게됩니까? 용사가 빨리 정리했기 때문에, 14시 정도에 도착. 체크인은 15시. 절대 15시까지 기다려. 할 수있는 방은 전혀 없습니까?…",부정
222,언플랜 후쿠오카,호텔,1,부정,0.713228047,"PayPay 돔에서의 라이브에 이용했습니다. 번창기 안에서는 코스파 잘 잠자리의 확보가 생겼습니다만… 미안해, 친구등에 추천은 할 수 없습니다. 샤워를 하려고 하면 물이 나오지 않는다. 밤새도록. 다음날 아침도 나오지 않는다. 그렇지만, 긴급시의 연락처도 없고, 샤워는 단념. 겨울이었기…",부정
223,솔라리아 니시테츠 호텔 후쿠오카,호텔,5,긍정,0.981878102,넓고 깔끔한 실내 좋아요,긍정
224,램프라이트북스호텔 후쿠오카,호텔,1,긍정,0.600565135,"정말 실망스러웠어요. booking.com으로 테라스가 있는 방을 예약했는데, 무슨 이유인지 테라스가 없는 방을 안내받았어요. 너무 지쳐서 짐을 다시 옮기는 수고를 할 엄두가 안 나서 그냥 묵었지만, 이번 경험 때문에 후쿠오카에 대한 인식이 완전히 바뀌었어요. 얼른 집으로 돌아가고 싶네요.",부정
225,더 원파이브 테라스 후쿠오카,호텔,1,긍정,0.86273092,객실은 깨끗하고 넓고 좋았습니다. 아침 8시에 문 손잡이에 아침 식사가 있다고 했는데 9시까지 기다렸습니다만 없기 때문에 편의점에 사러 갔습니다.…,부정
226,ANA 크라운 플라자 호텔 후쿠오카,호텔,2,긍정,0.934623957,"하카타구에서도 유수한 입지, ANA라는 브랜드. 기대할 수 있는 요소 모리다쿠씨… 일단 경영진이 실제로 현장을 보고 개선해야 할 점이 있다고 인식되어 대응되기를 부탁드립니다.",부정
227,호텔 마이스테이스 후쿠오카 텐진,호텔,5,긍정,0.993815184,텐진 역에서 매우 가까이 분위기도 좋고 최고,긍정
228,그랜드 하얏트 후쿠오카,호텔,5,부정,0.557007968,"연박인데 룸이 너무 끝에있어서 진짜 너무 힘들었어요 ㅠ 그치만 근처에 딴 숙소보다 룸이 큰건 인정!!. 한달전에 예약해서 같은시기 숙소들보다 조금은 저렴하게 갔다온거같구요. 캐널시티 구경할때도 좋았습니다.! 하지만 하카타역 텐진미나미역 보시는분들이라면 조금은 멀어요~ 그치만 걸어서, 지하철 타고도 구경 쌉가능이구요 룸상태 괜찮지만 연박시 청소 설렁설렁합니다 그냥 물건만 채워주는 정도 밤마다 편의점이나 마트 털어서 술이나 시원한 음료 마신다면 각층마다 얼음제빙기 있으니 잘 찾아보세요!! 옆방에 코끼리가 자는지 코고는 소리는 들렸습니다 . 잘 쉬다 갑니다",긍정
229,더 라이블리 후쿠오카 하카타,호텔,1,긍정,0.82762903,좋은 점 ・로비의 분위기는 좋다 ・해피 아워의 서비스는 기쁘다…,부정
230,Manposou,료칸,5,긍정,0.995480061,"시가 섬 드라이브 때에 들러 조금 늦은 점심을 받았습니다. 저는 튀김 정식, 사방은 해물동을 주문했습니다만, 메인으로부터 부채, 국물, 디저트로부터 절임에 이르기까지 어느 품도 매우 맛있기 때문에, 두 사람 모두 깨끗이 먹어 다 버렸습니다😅신체가 솔직하게 기뻐하는 맛이 아닐까라고. 자리에서 바다를 한눈에 볼 수 있는 사치스러움, 바위밭에서 휴식하는 새들의 모습에도 마음 치유되었습니다. 친숙한 여장 씨의 시가 섬에 곁들여지는 역사 이야기도 good 👍, 다음 번은 생선회와 구운 생선을 꽉 짜고 싶습니다 😊…",긍정
231,더 밀레니얼스 후쿠오카,호텔,2,긍정,0.743108213,"액세스가 좋고 내장 멋지고, 스탭의 접객도 좋았습니다. 단지 침대와 베개가 너무 부드럽고, 전혀 자지 못하고 4박 괴로웠다,,",부정
232,더 로얄 파크 호텔 후쿠오카 (The Royal Park Hotel Fukuoka),호텔,2,부정,0.960770369,"객실은 평범했고, 아침 식사는 별로였어요. 너무 짰어요. 이곳은 중국 음식을 만들려고 노력하는 것 같았는데, 아침 식사에 샤오롱바오(소룡포), 마파두부, 쫑쯔(찹쌀 경단) 등이 있었지만, 정통 중국 음식과는 거리가 멀었어요. 반면에 일본 요리인 된장국과 명란젓 주먹밥은 꽤 맛있었어요.",부정
233,머큐르 후쿠오카 무나카타 리조트 & 스파,호텔,2,부정,0.984712839,식사가 맛있지 않았다. 일본식 이불이 매트리스를 깔고 이불로 사용하고 있어 상당한 위화감이었습니다.,부정
234,호텔 몬토레 라 스루 후쿠오카,호텔,1,부정,0.997416615,"이 호텔은 여러 번 이용해 봤지만, 서비스와 음식 모두 예전보다 훨씬 떨어졌습니다. 프런트 직원들의 피부색이 다소 어두워서 투숙객들이 불편함을 느꼈습니다. 명란젓 조식 메뉴도 예전보다 종류가 훨씬 적어졌습니다! 정말 실망스러웠습니다!",부정
235,호텔 오리엔탈 익스프레스 후쿠오카 텐진,호텔,1,긍정,0.638626039,위치는 정말 좋고 방 크기도 혼자 쓰기에는 문제 없었습니다 리뷰에 많던 화장실 냄새도 안났어요 다만 룸 바닥에 얼룩이 너무 많았습니다 사실 이 부분은 괜찮아요 호텔이 깔끔하다는 장점이 있지만 그만큼 이용객이 많으니 어쩔 수 없다고 생각합니다…,부정
